Datetime,Close,High,Low,Open,Volume
,TSLA,TSLA,TSLA,TSLA,TSLA
2025-04-15 16:45:00+00:00,254.88499450683594,255.5800018310547,254.60000610351562,255.11070251464844,518132
2025-04-15 16:50:00+00:00,253.64869689941406,254.9429931640625,253.5500030517578,254.85009765625,717208
2025-04-15 16:55:00+00:00,252.68499755859375,253.61000061035156,252.36000061035156,253.61000061035156,1194065
2025-04-15 17:00:00+00:00,252.88009643554688,253.1999969482422,251.89010620117188,252.63999938964844,1101232
2025-04-15 17:05:00+00:00,252.9149932861328,253.35000610351562,252.6999969482422,252.92999267578125,651943
2025-04-15 17:10:00+00:00,252.87989807128906,253.17999267578125,252.4600067138672,252.91000366210938,488940
2025-04-15 17:15:00+00:00,252.8000030517578,253.13999938964844,252.2100067138672,252.89500427246094,598289
2025-04-15 17:20:00+00:00,252.389404296875,253.0399932861328,251.76800537109375,252.77000427246094,647784
2025-04-15 17:25:00+00:00,252.14990234375,252.49000549316406,251.58999633789062,252.36000061035156,584714
2025-04-15 17:30:00+00:00,252.73680114746094,253.02999877929688,251.9199981689453,252.0800018310547,616455
2025-04-15 17:35:00+00:00,253.4261016845703,253.49000549316406,252.27389526367188,252.64999389648438,613996
2025-04-15 17:40:00+00:00,253.58999633789062,253.92990112304688,253.34080505371094,253.4199981689453,626859
2025-04-15 17:45:00+00:00,253.3300018310547,253.69479370117188,252.9499969482422,253.5800018310547,495832
2025-04-15 17:50:00+00:00,252.1739044189453,253.4698944091797,252.13999938964844,253.2924041748047,508245
2025-04-15 17:55:00+00:00,252.66929626464844,252.8699951171875,252.0500030517578,252.13999938964844,496922
2025-04-15 18:00:00+00:00,252.3303985595703,252.89999389648438,252.02000427246094,252.63499450683594,579413
2025-04-15 18:05:00+00:00,252.10000610351562,252.52000427246094,251.75,252.3300018310547,572286
2025-04-15 18:10:00+00:00,251.4971923828125,252.30499267578125,251.25,252.05499267578125,622043
2025-04-15 18:15:00+00:00,251.05960083007812,251.73939514160156,250.89999389648438,251.44000244140625,663136
2025-04-15 18:20:00+00:00,251.6199951171875,251.67999267578125,250.83999633789062,251.05999755859375,592827
2025-04-15 18:25:00+00:00,251.9217071533203,252.19000244140625,251.44000244140625,251.57000732421875,762087
2025-04-15 18:30:00+00:00,252.55999755859375,252.6300048828125,251.82000732421875,251.88250732421875,620348
2025-04-15 18:35:00+00:00,252.2100067138672,252.99989318847656,252.1199951171875,252.60000610351562,558980
2025-04-15 18:40:00+00:00,252.4550018310547,252.51480102539062,252.00999450683594,252.24000549316406,473182
2025-04-15 18:45:00+00:00,252.47999572753906,252.99000549316406,252.1999969482422,252.44000244140625,491267
2025-04-15 18:50:00+00:00,252.4499969482422,252.58889770507812,252.0,252.4600067138672,382388
2025-04-15 18:55:00+00:00,252.3625030517578,252.88999938964844,252.3300018310547,252.38999938964844,428848
2025-04-15 19:00:00+00:00,252.5449981689453,252.64999389648438,252.07000732421875,252.3699951171875,400629
2025-04-15 19:05:00+00:00,252.80499267578125,252.99000549316406,252.4499969482422,252.5,454785
2025-04-15 19:10:00+00:00,253.37989807128906,253.64199829101562,252.39999389648438,252.7899932861328,707415
2025-04-15 19:15:00+00:00,253.22900390625,253.49989318847656,253.06289672851562,253.3800048828125,448940
2025-04-15 19:20:00+00:00,252.9550018310547,253.32000732421875,252.75,253.25,560326
2025-04-15 19:25:00+00:00,252.12969970703125,252.9425048828125,251.66000366210938,252.9425048828125,830924
2025-04-15 19:30:00+00:00,252.32449340820312,252.72000122070312,252.08819580078125,252.11500549316406,517747
2025-04-15 19:35:00+00:00,252.32009887695312,252.6699981689453,252.2100067138672,252.2899932861328,130395
2025-04-15 19:45:00+00:00,252.97000122070312,253.0,252.35000610351562,252.6345977783203,1328891
2025-04-15 19:50:00+00:00,253.72000122070312,253.89999389648438,252.8101043701172,252.99000549316406,1171595
2025-04-15 19:55:00+00:00,254.1199951171875,254.2342987060547,253.4508056640625,253.6999969482422,1626874
2025-04-16 13:30:00+00:00,248.89999389648438,250.83999633789062,247.0301055908203,247.69000244140625,5705959
2025-04-16 13:35:00+00:00,249.61000061035156,250.5,248.6199951171875,248.83999633789062,1842127
2025-04-16 13:40:00+00:00,248.72000122070312,250.25,248.66000366210938,249.61000061035156,1316489
2025-04-16 13:45:00+00:00,248.6699981689453,249.44000244140625,247.8800048828125,248.70010375976562,1686790
2025-04-16 13:50:00+00:00,248.39649963378906,249.35409545898438,247.57000732421875,248.63999938964844,1608981
2025-04-16 13:55:00+00:00,247.60330200195312,248.77000427246094,247.57000732421875,248.38999938964844,1331311
2025-04-16 14:00:00+00:00,248.4199981689453,248.63650512695312,247.20899963378906,247.57009887695312,1478547
2025-04-16 14:05:00+00:00,249.41000366210938,249.97999572753906,248.43499755859375,248.43499755859375,1445648
2025-04-16 14:10:00+00:00,249.0399932861328,249.9600067138672,248.99000549316406,249.49989318847656,963704
2025-04-16 14:15:00+00:00,248.64999389648438,249.3000030517578,248.0500030517578,249.0500030517578,1053891
2025-04-16 14:20:00+00:00,249.4871063232422,249.77000427246094,248.44590759277344,248.69000244140625,1007511
2025-04-16 14:25:00+00:00,250.04710388183594,250.58700561523438,249.49000549316406,249.5,1181825
2025-04-16 14:30:00+00:00,249.61000061035156,250.13999938964844,249.1999969482422,250.0500030517578,748141
2025-04-16 14:35:00+00:00,248.97999572753906,250.00999450683594,248.30999755859375,249.60000610351562,1178917
2025-04-16 14:40:00+00:00,250.17999267578125,250.24989318847656,248.8300018310547,248.99679565429688,905729
2025-04-16 14:45:00+00:00,249.25669860839844,250.39199829101562,249.25,250.15499877929688,779706
2025-04-16 14:50:00+00:00,249.25,250.10000610351562,249.00999450683594,249.27000427246094,786337
2025-04-16 14:55:00+00:00,248.86000061035156,249.30999755859375,248.44859313964844,249.24000549316406,1076063
2025-04-16 15:00:00+00:00,248.55039978027344,249.5998992919922,248.50999450683594,248.8800048828125,894774
2025-04-16 15:05:00+00:00,249.1699981689453,249.33999633789062,248.19000244140625,248.57000732421875,795046
2025-04-16 15:10:00+00:00,249.4499969482422,249.72999572753906,248.97999572753906,249.27999877929688,685426
2025-04-16 15:15:00+00:00,248.39999389648438,249.64999389648438,248.1699981689453,249.50999450683594,784668
2025-04-16 15:20:00+00:00,250.33999633789062,250.49000549316406,248.27999877929688,248.4199981689453,1055442
2025-04-16 15:25:00+00:00,250.79989624023438,251.35000610351562,250.30999755859375,250.30999755859375,1117288
2025-04-16 15:30:00+00:00,251.2642059326172,251.27000427246094,250.22000122070312,250.8000030517578,628127
2025-04-16 15:35:00+00:00,250.89500427246094,251.39999389648438,250.6800994873047,251.23500061035156,1192752
2025-04-16 15:40:00+00:00,250.03500366210938,250.977294921875,249.89999389648438,250.86000061035156,796020
2025-04-16 15:45:00+00:00,249.7899932861328,250.3000030517578,249.50999450683594,250.0500030517578,684584
2025-04-16 15:50:00+00:00,249.21499633789062,249.97000122070312,249.0601043701172,249.77000427246094,762667
2025-04-16 15:55:00+00:00,248.6300048828125,249.58999633789062,248.4600067138672,249.22000122070312,982061
2025-04-16 16:00:00+00:00,248.7449951171875,249.00999450683594,248.32000732421875,248.6999969482422,734096
2025-04-16 16:05:00+00:00,247.99009704589844,248.79879760742188,247.7100067138672,248.74000549316406,1085802
2025-04-16 16:10:00+00:00,248.05990600585938,248.49000549316406,247.64999389648438,248.01809692382812,736599
2025-04-16 16:15:00+00:00,247.68209838867188,248.26170349121094,247.25,248.05999755859375,853940
2025-04-16 16:20:00+00:00,247.2512969970703,247.7899932861328,246.67999267578125,247.68190002441406,1056982
2025-04-16 16:25:00+00:00,247.31500244140625,247.6999969482422,247.08670043945312,247.28500366210938,651470
2025-04-16 16:30:00+00:00,248.052001953125,248.1374969482422,247.27000427246094,247.30999755859375,654335
2025-04-16 16:35:00+00:00,246.21499633789062,248.25999450683594,246.1614990234375,248.07000732421875,1079474
2025-04-16 16:40:00+00:00,246.3000030517578,246.4499969482422,245.63999938964844,246.20010375976562,1140951
2025-04-16 16:45:00+00:00,245.64999389648438,246.3175048828125,245.38670349121094,246.27999877929688,789396
2025-04-16 16:50:00+00:00,246.00999450683594,246.08999633789062,245.25999450683594,245.60000610351562,767521
2025-04-16 16:55:00+00:00,245.5399932861328,246.3199005126953,245.5,246.00999450683594,556337
2025-04-16 17:00:00+00:00,245.8699951171875,246.0,245.1999969482422,245.57000732421875,654526
2025-04-16 17:05:00+00:00,245.7050018310547,246.36000061035156,245.52000427246094,245.8820037841797,566656
2025-04-16 17:10:00+00:00,245.80279541015625,245.9600067138672,245.30999755859375,245.72999572753906,559075
2025-04-16 17:15:00+00:00,246.5749969482422,246.8000030517578,245.83680725097656,245.86000061035156,757982
2025-04-16 17:20:00+00:00,245.83999633789062,246.72999572753906,245.61000061035156,246.5749969482422,639339
2025-04-16 17:25:00+00:00,246.6199951171875,246.86000061035156,245.75999450683594,245.88499450683594,542752
2025-04-16 17:30:00+00:00,244.49000549316406,246.7220001220703,244.3800048828125,246.6699981689453,1797747
2025-04-16 17:35:00+00:00,244.01499938964844,245.1199951171875,243.8800048828125,244.49000549316406,1232246
2025-04-16 17:40:00+00:00,243.02000427246094,244.0500030517578,242.6199951171875,244.04989624023438,3117546
2025-04-16 17:45:00+00:00,242.02000427246094,243.00999450683594,241.67599487304688,243.00999450683594,1642279
2025-04-16 17:50:00+00:00,241.61000061035156,242.97000122070312,241.5800018310547,242.02000427246094,1553538
2025-04-16 17:55:00+00:00,240.47999572753906,241.89610290527344,240.00999450683594,241.625,1853374
2025-04-16 18:00:00+00:00,240.63999938964844,241.88999938964844,240.13999938964844,240.4600067138672,1398816
2025-04-16 18:05:00+00:00,241.19000244140625,241.27999877929688,240.3699951171875,240.63999938964844,1190279
2025-04-16 18:10:00+00:00,241.1300048828125,241.5500030517578,240.72250366210938,241.19000244140625,987015
2025-04-16 18:15:00+00:00,239.86500549316406,241.36000061035156,239.47000122070312,241.16000366210938,1899380
2025-04-16 18:20:00+00:00,241.2772979736328,241.32000732421875,239.3699951171875,239.8300018310547,1332060
2025-04-16 18:25:00+00:00,240.74000549316406,241.44000244140625,240.66000366210938,241.22999572753906,901619
2025-04-16 18:30:00+00:00,240.5,240.99000549316406,240.33999633789062,240.72500610351562,834204
2025-04-16 18:35:00+00:00,238.9600067138672,240.65609741210938,238.94000244140625,240.49000549316406,1287529
2025-04-16 18:40:00+00:00,238.60020446777344,239.25,238.4600067138672,238.97999572753906,1157834
2025-04-16 18:45:00+00:00,237.9600067138672,238.96200561523438,237.89999389648438,238.6199951171875,1283579
2025-04-16 18:50:00+00:00,237.63999938964844,238.32000732421875,237.50180053710938,237.9600067138672,1090280
2025-04-16 18:55:00+00:00,237.07000732421875,238.2899932861328,236.91009521484375,237.6199951171875,1281610
2025-04-16 19:00:00+00:00,236.42849731445312,237.82989501953125,236.22000122070312,237.10000610351562,1528902
2025-04-16 19:05:00+00:00,235.89999389648438,237.13999938964844,235.74009704589844,236.38009643554688,2421475
2025-04-16 19:10:00+00:00,235.8350067138672,236.1699981689453,234.89999389648438,235.89999389648438,2238461
2025-04-16 19:15:00+00:00,235.0,236.0800018310547,234.95010375976562,235.83999633789062,1391697
2025-04-16 19:20:00+00:00,234.5800018310547,235.5500030517578,234.36000061035156,234.97999572753906,1495024
2025-04-16 19:25:00+00:00,234.3800048828125,234.63999938964844,233.88999938964844,234.5800018310547,2124394
2025-04-16 19:30:00+00:00,235.61000061035156,236.24000549316406,234.39999389648438,234.40499877929688,2115865
2025-04-16 19:35:00+00:00,236.1699981689453,236.3699951171875,234.9199981689453,235.5500030517578,1642477
2025-04-16 19:40:00+00:00,236.6199951171875,237.29539489746094,236.17999267578125,236.17999267578125,1989663
2025-04-16 19:45:00+00:00,238.2899932861328,238.31930541992188,236.40220642089844,236.5850067138672,1999662
2025-04-16 19:50:00+00:00,240.14590454101562,240.33799743652344,238.3300018310547,238.3300018310547,2938852
2025-04-16 19:55:00+00:00,241.5500030517578,241.74000549316406,239.37350463867188,240.19000244140625,3794776
2025-04-17 13:30:00+00:00,241.12420654296875,243.8800048828125,240.7572021484375,243.39500427246094,4965529
2025-04-17 13:35:00+00:00,240.36500549316406,242.60000610351562,239.44000244140625,241.13999938964844,2230627
2025-04-17 13:40:00+00:00,242.10000610351562,243.0800018310547,239.9499969482422,240.4199981689453,1794140
2025-04-17 13:45:00+00:00,243.4199981689453,243.85000610351562,241.50999450683594,242.1300048828125,1928481
2025-04-17 13:50:00+00:00,243.53500366210938,244.33999633789062,242.6501007080078,243.49000549316406,1954631
2025-04-17 13:55:00+00:00,242.6999969482422,243.6199951171875,242.16009521484375,243.57000732421875,1261072
2025-04-17 14:00:00+00:00,242.07000732421875,242.99000549316406,241.25999450683594,242.69500732421875,1811014
2025-04-17 14:05:00+00:00,242.26319885253906,243.4499969482422,240.8000030517578,242.07000732421875,1888773
2025-04-17 14:10:00+00:00,242.2100067138672,243.2198944091797,241.91000366210938,242.24000549316406,1228101
2025-04-17 14:15:00+00:00,241.04690551757812,242.64999389648438,240.52000427246094,242.27499389648438,1534621
2025-04-17 14:20:00+00:00,240.47999572753906,241.6199951171875,240.3699951171875,241.01499938964844,1210519
2025-04-17 14:25:00+00:00,238.8000946044922,240.6999969482422,238.65109252929688,240.47500610351562,1470105
2025-04-17 14:30:00+00:00,238.7899932861328,239.5572967529297,238.3000030517578,238.8800048828125,1420913
2025-04-17 14:35:00+00:00,238.85899353027344,238.85989379882812,237.6833038330078,238.63999938964844,1154193
2025-04-17 14:40:00+00:00,240.36590576171875,240.4499969482422,238.71200561523438,238.86000061035156,1412377
2025-04-17 14:45:00+00:00,240.5449981689453,240.8300018310547,239.72000122070312,240.39999389648438,995656
2025-04-17 14:50:00+00:00,240.5399932861328,241.38999938964844,239.77000427246094,240.52999877929688,1428262
2025-04-17 14:55:00+00:00,240.10499572753906,240.83999633789062,239.82009887695312,240.52999877929688,616017
2025-04-17 15:00:00+00:00,240.55999755859375,241.0,240.02999877929688,240.14500427246094,768477
2025-04-17 15:05:00+00:00,241.68809509277344,242.25,240.4499969482422,240.5749969482422,1212962
2025-04-17 15:10:00+00:00,241.747802734375,241.8000030517578,241.1999969482422,241.6199951171875,749548
2025-04-17 15:15:00+00:00,241.5,242.10000610351562,241.02999877929688,241.72999572753906,774855
2025-04-17 15:20:00+00:00,240.72999572753906,241.59730529785156,240.3699951171875,241.47999572753906,966437
2025-04-17 15:25:00+00:00,239.4499969482422,240.85699462890625,239.3000030517578,240.75999450683594,791429
2025-04-17 15:30:00+00:00,240.2895965576172,240.61000061035156,239.3800048828125,239.5,824849
2025-04-17 15:35:00+00:00,241.0,241.30999755859375,239.8018035888672,240.27999877929688,870340
2025-04-17 15:40:00+00:00,240.16000366210938,241.02650451660156,239.6999969482422,240.96499633789062,558241
2025-04-17 15:45:00+00:00,240.18179321289062,240.8699951171875,239.60000610351562,240.1699981689453,641216
2025-04-17 15:50:00+00:00,239.7801055908203,241.16000366210938,239.6501007080078,240.1999969482422,803087
2025-04-17 15:55:00+00:00,239.6248016357422,240.36990356445312,239.3300018310547,239.81500244140625,931600
2025-04-17 16:00:00+00:00,238.77000427246094,240.6199951171875,238.7006072998047,239.5850067138672,914476
2025-04-17 16:05:00+00:00,240.75990295410156,240.9199981689453,238.47000122070312,238.75,1337788
2025-04-17 16:10:00+00:00,240.02000427246094,240.89999389648438,238.97000122070312,240.72999572753906,887651
2025-04-17 16:15:00+00:00,241.5800018310547,241.77000427246094,239.77029418945312,240.01519775390625,855370
2025-04-17 16:20:00+00:00,241.3240966796875,241.88999938964844,241.02000427246094,241.67999267578125,646862
2025-04-17 16:25:00+00:00,241.781005859375,242.10000610351562,241.1300048828125,241.2899932861328,658515
2025-04-17 16:30:00+00:00,242.16000366210938,242.54989624023438,241.2550048828125,241.83349609375,667283
2025-04-17 16:35:00+00:00,241.13499450683594,242.55999755859375,240.97000122070312,242.19000244140625,721080
2025-04-17 16:40:00+00:00,239.96580505371094,241.38999938964844,239.6916961669922,241.1199951171875,991114
2025-04-17 16:45:00+00:00,240.5800018310547,240.77000427246094,239.64999389648438,239.97000122070312,839271
2025-04-17 16:50:00+00:00,240.98500061035156,241.24989318847656,240.55999755859375,240.58200073242188,578482
2025-04-17 16:55:00+00:00,240.5800018310547,241.41000366210938,240.5500030517578,240.94000244140625,521044
2025-04-17 17:00:00+00:00,240.9199981689453,241.47000122070312,240.41000366210938,240.5399932861328,540284
2025-04-17 17:05:00+00:00,241.39950561523438,241.5500030517578,240.6322021484375,240.9499969482422,490586
2025-04-17 17:10:00+00:00,240.6999969482422,241.7292022705078,240.5800018310547,241.39999389648438,513434
2025-04-17 17:15:00+00:00,240.35000610351562,240.97450256347656,240.0500030517578,240.69500732421875,454362
2025-04-17 17:20:00+00:00,240.22500610351562,240.35000610351562,239.61000061035156,240.31500244140625,507033
2025-04-17 17:25:00+00:00,239.34339904785156,240.49000549316406,239.3009033203125,240.22549438476562,609713
2025-04-17 17:30:00+00:00,239.9550018310547,240.1824951171875,239.3300018310547,239.39999389648438,473099
2025-04-17 17:35:00+00:00,240.22000122070312,240.3000030517578,239.64999389648438,239.9550018310547,508560
2025-04-17 17:40:00+00:00,239.9499969482422,240.3699951171875,238.75,240.2100067138672,853159
2025-04-17 17:45:00+00:00,240.42250061035156,241.14999389648438,239.82000732421875,239.83999633789062,893851
2025-04-17 17:50:00+00:00,240.9499969482422,241.10980224609375,240.3000030517578,240.39999389648438,469822
2025-04-17 17:55:00+00:00,240.88499450683594,241.47000122070312,240.75,240.91000366210938,457474
2025-04-17 18:00:00+00:00,241.3090057373047,241.36000061035156,240.57000732421875,240.88499450683594,499336
2025-04-17 18:05:00+00:00,241.57000732421875,241.7696990966797,241.14999389648438,241.3699951171875,502768
2025-04-17 18:10:00+00:00,241.2100067138672,241.94000244140625,241.1199951171875,241.58999633789062,669395
2025-04-17 18:15:00+00:00,241.64999389648438,241.69000244140625,240.92999267578125,241.25,621453
2025-04-17 18:20:00+00:00,241.8249969482422,242.11000061035156,241.4499969482422,241.61000061035156,572391
2025-04-17 18:25:00+00:00,241.24000549316406,242.16000366210938,241.1300048828125,241.82000732421875,550029
2025-04-17 18:30:00+00:00,241.5749969482422,242.0,241.160400390625,241.27000427246094,391078
2025-04-17 18:35:00+00:00,241.9949951171875,242.10000610351562,241.42010498046875,241.58990478515625,358361
2025-04-17 18:40:00+00:00,241.4416961669922,242.04989624023438,241.10000610351562,242.04989624023438,415539
2025-04-17 18:45:00+00:00,241.0,241.80999755859375,240.610107421875,241.47000122070312,753892
2025-04-17 18:50:00+00:00,240.9324951171875,241.52999877929688,240.35000610351562,241.00999450683594,598434
2025-04-17 18:55:00+00:00,239.9199981689453,240.9799041748047,239.9199981689453,240.9199981689453,1146921
2025-04-17 19:00:00+00:00,240.27999877929688,240.3699951171875,239.75,239.9550018310547,750228
2025-04-17 19:05:00+00:00,240.22000122070312,240.50999450683594,239.9199981689453,240.19529724121094,578535
2025-04-17 19:10:00+00:00,239.4700927734375,240.3699951171875,239.2303924560547,240.17999267578125,592893
2025-04-17 19:15:00+00:00,239.72500610351562,239.86000061035156,239.14999389648438,239.42999267578125,688303
2025-04-17 19:20:00+00:00,239.66000366210938,239.9600067138672,238.89999389648438,239.72500610351562,836018
2025-04-17 19:25:00+00:00,239.23980712890625,239.97000122070312,239.07000732421875,239.6999053955078,701053
2025-04-17 19:30:00+00:00,239.92750549316406,240.0500030517578,239.14500427246094,239.27439880371094,1614106
2025-04-17 19:35:00+00:00,240.05250549316406,240.4199981689453,239.8300018310547,239.97999572753906,799706
2025-04-17 19:40:00+00:00,240.0500030517578,240.5,239.3699951171875,240.0500030517578,815540
2025-04-17 19:45:00+00:00,240.4073028564453,240.52000427246094,239.67999267578125,240.11000061035156,901888
2025-04-17 19:50:00+00:00,241.69000244140625,241.75,240.0,240.24000549316406,1979426
2025-04-17 19:55:00+00:00,241.5399932861328,241.75,240.1199951171875,241.69000244140625,2211643
2025-04-21 13:30:00+00:00,231.6699981689453,232.2100067138672,228.4001007080078,230.27000427246094,7538807
2025-04-21 13:35:00+00:00,229.58999633789062,231.69000244140625,227.24000549316406,231.60000610351562,3844982
2025-04-21 13:40:00+00:00,228.6300048828125,229.69000244140625,227.66000366210938,229.61000061035156,1781952
2025-04-21 13:45:00+00:00,229.02000427246094,229.5800018310547,227.80039978027344,228.6300048828125,1721175
2025-04-21 13:50:00+00:00,227.23289489746094,229.1898956298828,226.47039794921875,229.02000427246094,2232768
2025-04-21 13:55:00+00:00,225.78359985351562,227.38999938964844,225.61000061035156,227.2100067138672,1874602
2025-04-21 14:00:00+00:00,224.97000122070312,226.02000427246094,224.5500030517578,225.75,2315273
2025-04-21 14:05:00+00:00,224.4387969970703,225.08999633789062,223.6699981689453,224.9741973876953,2011558
2025-04-21 14:10:00+00:00,225.4600067138672,225.60000610351562,224.42999267578125,224.4696044921875,1800768
2025-04-21 14:15:00+00:00,225.08999633789062,225.74000549316406,224.25,225.49000549316406,1548772
2025-04-21 14:20:00+00:00,224.83999633789062,225.32000732421875,223.89999389648438,225.10000610351562,1222891
2025-04-21 14:25:00+00:00,225.00999450683594,225.30999755859375,224.49000549316406,224.83999633789062,1180662
2025-04-21 14:30:00+00:00,225.08999633789062,225.33999633789062,224.50999450683594,225.00999450683594,933697
2025-04-21 14:35:00+00:00,226.2321014404297,226.37989807128906,224.89999389648438,225.0625,1493617
2025-04-21 14:40:00+00:00,225.47000122070312,226.85000610351562,225.360107421875,226.1999969482422,1371570
2025-04-21 14:45:00+00:00,225.14999389648438,225.86000061035156,224.75,225.41000366210938,1071403
2025-04-21 14:50:00+00:00,225.44000244140625,225.8000030517578,224.5157012939453,225.13209533691406,956114
2025-04-21 14:55:00+00:00,225.60000610351562,225.85000610351562,224.85000610351562,225.39999389648438,763343
2025-04-21 15:00:00+00:00,225.13009643554688,226.1999053955078,224.75,225.6291961669922,979378
2025-04-21 15:05:00+00:00,224.98500061035156,225.50999450683594,224.60000610351562,225.18609619140625,814972
2025-04-21 15:10:00+00:00,224.10000610351562,225.49000549316406,224.02999877929688,224.97999572753906,1063828
2025-04-21 15:15:00+00:00,224.91990661621094,225.1300048828125,223.94000244140625,224.0399932861328,853258
2025-04-21 15:20:00+00:00,224.34500122070312,225.09939575195312,224.1699981689453,224.89999389648438,777935
2025-04-21 15:25:00+00:00,224.73500061035156,225.36000061035156,224.3300018310547,224.33120727539062,793955
2025-04-21 15:30:00+00:00,224.94000244140625,225.5,224.64010620117188,224.7899932861328,731525
2025-04-21 15:35:00+00:00,224.58999633789062,225.16000366210938,224.4600067138672,224.9550018310547,623873
2025-04-21 15:40:00+00:00,224.6999969482422,225.10000610351562,224.3300018310547,224.60000610351562,622757
2025-04-21 15:45:00+00:00,224.74989318847656,224.9499969482422,224.360107421875,224.63999938964844,765158
2025-04-21 15:50:00+00:00,223.8643035888672,224.72500610351562,223.42999267578125,224.72500610351562,1508590
2025-04-21 15:55:00+00:00,223.7100067138672,224.24000549316406,223.52000427246094,223.83999633789062,835789
2025-04-21 16:00:00+00:00,224.67999267578125,224.77000427246094,223.6999969482422,223.6999969482422,980504
2025-04-21 16:05:00+00:00,224.8000030517578,225.08999633789062,224.3300018310547,224.6699981689453,828540
2025-04-21 16:10:00+00:00,225.22999572753906,225.30999755859375,224.60000610351562,224.8699951171875,668730
2025-04-21 16:15:00+00:00,225.11880493164062,225.41000366210938,224.8105010986328,225.22999572753906,895623
2025-04-21 16:20:00+00:00,225.4499969482422,225.5196075439453,224.6199951171875,225.14999389648438,666236
2025-04-21 16:25:00+00:00,224.82000732421875,225.5500030517578,224.6699981689453,225.49000549316406,458245
